scope,object,config_id,candidate_id,point_day,bootstrap_strict_fraction,bootstrap_match_fraction,bootstrap_near_fraction,bootstrap_no_match_fraction,median_bootstrap_matched_peak_score,median_bootstrap_abs_offset_days,joint_support_class,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status,object_support_class
Jw_only,Jw,MATCH_RADIUS_1_4_7,CP002,83,0.341,0.73,0.199,0.071,18.48147135066034,2.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,MATCH_RADIUS_1_4_7,CP003,104,0.306,0.812,0.159,0.029,28.87754797265793,3.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,MATCH_RADIUS_1_4_7,CP004,130,0.576,0.888,0.094,0.018,23.853320802708062,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,MATCH_RADIUS_1_4_7,CP005,152,0.258,0.639,0.22,0.141,16.74623173221812,3.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,MATCH_RADIUS_3_6_9,CP001,41,0.763,0.948,0.045,0.007,14.644927615289122,2.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,MATCH_RADIUS_3_6_9,CP002,83,0.634,0.891,0.08,0.029,18.48147135066034,2.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,MATCH_RADIUS_3_6_9,CP003,104,0.671,0.945,0.051,0.004,28.87754797265793,3.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,MATCH_RADIUS_3_6_9,CP004,130,0.841,0.957,0.033,0.01,23.853320802708062,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Jw_only,Jw,MATCH_RADIUS_3_6_9,CP005,152,0.536,0.805,0.101,0.094,16.74623173221812,3.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH_INPUT_5D,CP001,13,0.582,0.656,0.164,0.18,7.925957945603471,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH_INPUT_5D,CP002,21,0.387,0.609,0.342,0.049,6.469120985339643,4.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH_INPUT_5D,CP003,31,0.434,0.73,0.141,0.129,7.697481798033117,3.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH_INPUT_5D,CP004,42,0.676,0.899,0.098,0.003,15.990707617238325,1.5,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH_INPUT_5D,CP005,82,0.424,0.891,0.079,0.03,19.739984777306297,3.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH_INPUT_5D,CP006,103,0.576,0.825,0.16,0.015,30.207580963763032,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH_INPUT_5D,CP007,109,0.567,0.837,0.152,0.011,30.000865482293506,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH_INPUT_5D,CP008,129,0.672,0.941,0.053,0.006,25.767947104972613,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH_INPUT_5D,CP009,152,0.418,0.792,0.124,0.084,17.255568708497755,3.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,CP001,14,0.882,0.959,0.031,0.01,8.058034393886961,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,CP002,22,0.721,0.879,0.117,0.004,5.077311302208254,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,CP003,29,0.733,0.891,0.105,0.004,6.125085032810585,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,CP004,42,0.778,0.937,0.062,0.001,11.146193299358416,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,CP005,49,0.711,0.872,0.119,0.009,8.811053143722924,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,CP006,83,0.577,0.856,0.097,0.047,12.74574602757506,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,CP007,103,0.736,0.905,0.085,0.01,19.32652704823487,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,CP008,110,0.679,0.837,0.151,0.012,18.57790688494581,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,CP009,128,0.753,0.93,0.067,0.003,17.123972764731473,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,CP010,150,0.525,0.795,0.151,0.054,10.654321712681755,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,CP011,165,0.513,0.765,0.081,0.154,10.131048499788237,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,CP001,42,0.749,0.905,0.093,0.002,22.700195972340378,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,CP002,81,0.499,0.823,0.145,0.032,27.981662940281545,3.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,CP003,104,0.578,0.847,0.15,0.003,44.296700330005265,2.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,CP004,131,0.501,0.976,0.018,0.006,35.97862152306324,2.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,CP005,152,0.38,0.753,0.13,0.117,25.18517870440059,3.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,CP001,13,0.452,0.639,0.1,0.261,7.925957945603471,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,CP002,21,0.306,0.539,0.341,0.12,6.469120985339643,4.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,CP003,31,0.292,0.662,0.18,0.158,7.697481798033117,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,CP004,42,0.5,0.816,0.177,0.007,15.990707617238325,1.5,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,CP005,82,0.231,0.804,0.14,0.056,19.739984777306297,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,CP006,103,0.396,0.779,0.167,0.054,30.207580963763032,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,CP007,109,0.369,0.763,0.206,0.031,30.000865482293506,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,CP008,129,0.405,0.882,0.107,0.011,25.767947104972613,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,CP009,152,0.237,0.71,0.177,0.113,17.255568708497755,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,CP001,13,0.625,0.678,0.174,0.148,7.925957945603471,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,CP002,21,0.457,0.739,0.226,0.035,6.469120985339643,4.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,CP003,31,0.556,0.805,0.12,0.075,7.697481798033117,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,CP004,42,0.767,0.97,0.027,0.003,15.990707617238325,1.5,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,CP005,82,0.62,0.915,0.072,0.013,19.739984777306297,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,CP006,103,0.697,0.888,0.11,0.002,30.207580963763032,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,CP007,109,0.683,0.921,0.079,0.0,30.000865482293506,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,CP008,129,0.815,0.976,0.021,0.003,25.767947104972613,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,CP009,152,0.58,0.854,0.081,0.065,17.255568708497755,3.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
